topic,rank,representativeness_score,keywords,country,doc_id,heading_context,bertopic_text,original_text
2,1,0.532619516161672,"write, language, generate, chatgpt, task, help, english, content, think, time, prompt, class",usa,policy_model_policy_artificial_intelligence_ai_use_in_schools_docx,,offer personalize feedback help learn pace creativity research skill material currently pilot small number align academic standard comply privacy vet safety accessibility fairness share personal sensitive content clearly label educator guide value partnership welcome opt child contact office learn input join family date time website website thank continue family design help parent guardians thoughtfully integrated protect privacy prepare perform task help write personalize help personalize prepare skill child write assistant math study chatbots review staff safety value child safe yes follow s,"Why AI?

AI can offer:

- Personalized feedback to help students learn at their own pace. - Tools that support creativity, problem-solving, and research skills. - Support for teachers in lesson planning and material development.

How We Are Using It

We are currently piloting a small number of AI tools that:

- Align with Oklahoma Academic Standards . - Comply with FERPA , COPPA , and state data privacy laws . - Have been vetted for safety, accessibility, and fairness. Students will never be required to share personal or sensitive information with AI systems. Any AI-generated content will be clearly labeled, and educators will guide all student use.

Your Role

We value your partnership and welcome any questions you have. You may also opt out of specific AI-related activities for your child by contacting the school office. To learn more or provide input, please join us at our upcoming AI in Education Family Night on [Date/Time] or visit our website at [School Website URL] . Thank you f"
2,2,0.4948281152915993,"write, language, generate, chatgpt, task, help, english, content, think, time, prompt, class",usa,policy_ai_policy_april_2025_v2,Responsible Use by Pupils,responsible hold great potential brings responsibility expect tools manner academic ethical principle acknowledge source content think creativity formulate idea essay structure generally produce outline start point assignment feedback write correct similar grammar feedback style content clear advice research good limitation crucial particularly misinformation generate videos great aware restriction share agent historical act clear agent come avoid misinformation workflow efficient trust finance leadership administration staff aware limitation safely staff record meeting note summarise content ,"Responsible Use by Pupils

Generative AI technologies hold great potential for enhancing learning, but this also brings responsibilities. Pupils are expected to use these tools in a manner that respects our academic and ethical principles. This includes acknowledging the sources of AI-generated content and using these tools to support, rather than replace, their original thinking and creativity. | Use by pupil | Considerations |
|---------------------------------------------------------|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
| To formulate ideas, e.g. creating essay structures | Generative AI tools are generally effective in producing outlines as a starting point for an assignment. |
| To provide feedback on writing | Generative AI will proofread and co"
2,3,0.4932531904816299,"write, language, generate, chatgpt, task, help, english, content, think, time, prompt, class",usa,policy_ai_guidance,PREPARING FOR AN AI-EMBEDDED FUTURE,prepare leader guidance clearly communicate educator context nuance ethic automatically fair prepare embed component increasingly present product feature shape function common smart recommendation personalize study path content suggestion progress preference automate write feedback guide suggestion improve grammar content clarity write adaptive assessment quiz adjust difficulty response translation instant speak write language multilingual communication allocation automate optimize distribute instructional material efficiently influence deliver monitor govern explain introduces significant ris,"PREPARING FOR AN AI-EMBEDDED FUTURE WHAT AI IS NOT

As district leaders develop guidance and policies, it's important to clearly communicate what stakeholders should-and should not-expect from AI in education.

AI is NOT:

- A replacement for educators or human relationships. - A perfect or self-correcting system. - Able to understand context, nuance, or ethics like a human. - Automatically neutral or fair.

PREPARING FOR AN AI-EMBEDDED FUTURE

AI is becoming an embedded, often invisible component of many educational tools. Increasingly, AI is not presented as a standalone product, but as a built-in feature shaping how platforms function. Common examples include:

- Smart recommendations in learning platforms - personalized study paths or content suggestions based on learning progress and preferences
- Automated writing feedback - guided suggestions for improving grammar, content, and clarity of writing
- Adaptive assessment - quizzes that adjust difficulty based on student responses t"
2,4,0.49288343614632196,"write, language, generate, chatgpt, task, help, english, content, think, time, prompt, class",usa,policy_ai_policy_april_2025_v2,Responsible Use by Pupils,responsible safely staff record meeting note summarise content summary meeting reduce staff workload meet aware happen note critically capture nuance speech craft email parent save time write high standard avoid error avoid bias automate workflow communication analysis automate task result reduction staff workload control measure place content analysis analyse large set inform decision trend help correct error user share agent particularly analysis user aware bias classification management manage material reduce staff workload staff input responsibility management distribution continue lie sta,"Responsible Use by Pupils

used safely and effectively. | Use by staff | Considerations | |----------------------------------------------------------------------------------------|--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| | Recording a meeting using AI notes, or to summarise content | Using an AI summary of a meeting can reduce staff workload drastically, but all members of the meeting must be made aware that this is happening. The notes should be approached critically, as AI is not always able to capture the nuances of speech. |
| Crafting newsletters, emails or other communications for parents or other stakeholders | Using generative AI t"
2,5,0.48065170390091444,"write, language, generate, chatgpt, task, help, english, content, think, time, prompt, class",usa,policy_ai_guidance_classroom_considerations,Professional Development,professional climate environmental science critical component compute widely energy perform complex recent study single energy fully charge smart phone mit time beneficial predict pattern mit special agency self outcome disability personalize instructional leverage individual strength interest preference address close world languages chatbots simulate conversation adapt interest customize dynamic story learner preference english language learner play significant personalized interactive adaptive experience feedback vocabulary grammar assistance read comprehension speak interaction professional,"Professional Development Climate and Environmental Science

A critical component of all intensive computing, including widely available AI models, is the energy expended by the servers performing these complex computations. Recent studies have shown that making a single image with generative AI uses as much energy as fully charging a smart phone ( MIT ). At the same time, AI can be a beneficial tool for related areas such as predicting weather patterns ( MIT ).

Special Education

AI can support agency, self advocacy, and improved outcomes for students with disabilities through personalized instructional supports to leverage individual strengths, interests, and preferences while addressing needs and closing opportunity gaps.

World Languages

AI-powered chatbots can simulate conversations while adapting to a student's learning level, interests, and goals. GenAI can create customized and dynamic content-such as stories, dialogues, and learning exercises-customized on a learner's prefere"
3,1,0.897618544044609,"usage, outils, cadre, données, pédagogique, numérique, pédagogiques, enjeux, établissements, utilisation, déploiement, recherche",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,2.2.3. L'IA renforce le besoin d'un lien fort entre école et recherche,renforce besoin lien fort entre recherche analyse enjeux collective autour entre recherche absence collective autour conduire personnelles mieux sein large tels celui creia permet usage usages fait largement sein transformation tel niveau niveaux cours pourtant autant renforcer autonomie vers cadre travail hors classe technologique scolaire parent cours usage permet renforcer renforcer logique scientifiques class personnelles suivi globale mettre scientifique point essentiel outils jusqu pédagogique réelle éthiques réflexion réflexion créer numérique éducatif activités pédagogiques réelle modè,"2.2.3. L'IA renforce le besoin d'un lien fort entre école et recherche

Pour une analyse fine de la plusvalue pédagogique réelle de l'IA en éducation, comme pour la clarification des enjeux éthiques, il semble important d'œuvrer pour favoriser la réflexion collective autour de l'IA, et notamment les échanges entre école et recherche. En l 'absence d'une telle réflexion collective autour de l'IA , l'enseignant est réduit à conduire des initiatives personnelles au mieux partagées au sein de réseaux plus larges tels que celui de la CREIA et ne permet pas de créer une dynamique cohérente susceptible de penser les usages de l'IA à l'école au -delà d'usages ponctuels et isolés. Un parallèle peut être fait, plus largement, avec le numérique éducatif au sein des activités pédagogiques sans réelle transformation (tel que le niveau « substitution » du modèle SAMR , distinguant les niveaux où le numérique n'est employé qu'en s ubstitution, ou vient Augmenter, puis Modifier ou même Redéfinir le co"
3,2,0.8840838059819499,"usage, outils, cadre, données, pédagogique, numérique, pédagogiques, enjeux, établissements, utilisation, déploiement, recherche",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,Traitement et bilan des réponses libres assistés par l'IA,traitement libres directement soutien enjeux outils importance tell critique autonomie risque entre ceux enfin utilisation personnelles protection vie essentiel mettre place condition continue nouvelles permettre infrastructure technologique scolaires outils enfin objectifs soutenir apprentissages autant conclusion bien domaine approche compte fois risques réponses activités réflexion intégration numériques compétences inégalités accès données systèmes matière éthique intégration système éducatif français intégrer pédagogiques nécessaire améliorer établissements numériques pédagogiques éducati,"Traitement et bilan des réponses libres assistés par l'IA

se concentrer davantage sur des activités directement liées à l'enseignement et au soutien aux élèves. Cependant, plusieurs enjeux nécessitent une réflexion approfondie. L'intégration accrue de la technologie pourrait entraîner une dépendance excessive à ces outils numériques, potentiellement négligeant l'importance des compétences traditionnelles telles que le raisonnement critique et l'autonomie intellectuelle. De plus, il existe un risque d'exacerber les inégalités sociales si l'accès aux technologies avancées n'est pas équitablement réparti entre tous les élèves, en particulier ceux issus de milieux défavorisés ou des zones rurales. Enfin, la collecte et l'utilisation de données personnelles par les systèmes d'IA soulèvent des préoccupations importantes en matière de protection de la vie privée et d'éthique. Pour garantir une intégration réussie de l'IA dans le système éducatif français, il est essentiel de mettre en place "
3,3,0.8819797712390666,"usage, outils, cadre, données, pédagogique, numérique, pédagogiques, enjeux, établissements, utilisation, déploiement, recherche",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,L'IA en administration : des usages dispersés et des potentialités multiples,administration usage usage administration outils permettant soutenir pilotage certaines afin temps gestion relation humaines directrice usage aider analyse situation devoir moment essentiel usage fait extrait aide acteurs toujours conscience outils tels ceux temp agit directement direction conception nouvelles permettant temps langage logique outils demande prendre expertise enfin transparence regard enjeux fait champ administratif font aujourd hui sein bien outils sen elles peuvent usage potentialités établissements intérêt intégration tâches efficacité tâches numérique auprès intérêt rédacti,"L'IA en administration : des usages dispersés et des potentialités multiples

La mission a pu faire le constat d'un usage encore très modeste de l'IA dans l'administration des établissements mais aussi d'un véritable intérêt pour l'intégration d'outils permettant de soutenir le pilotage et d'automatiser certaines tâches répétitives afin d'accorder davantage de temps et d'efficacité à la gestion complexe des relations humaines. Audelà de la simplification de tâches répétitives, la directrice d'une école labellisée « école du numérique » souligne auprès de la mission l'intérêt que pourrait revêtir l'usage de l'IA si un outil pouvait aider à l'analyse juridique et réglementaire de situations complexes mais aussi à la rédaction de courriers standardisés dans le respect du devoir de neutralité et en conformité avec la réglementation. Pour le moment, l'essentiel des usages se fait selon l'appétence individuelle (cf. extrait 7) et concerne principalement l'aide à la rédaction de comptes rendu"
3,4,0.8767314539876988,"usage, outils, cadre, données, pédagogique, numérique, pédagogiques, enjeux, établissements, utilisation, déploiement, recherche",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,2.2.2. Des enjeux juridiques à clarifier pour permettre des usages éthiques,enjeux permettre usage rgpd discours acteurs actuel scolaires outils rgpd attente forte cadre temps autour notion rgpd terrain nombreux acteurs attention alors renforce besoin regard critique enjeux outils ceux peuvent rgpd solution vers ressources cadre acteurs rgpd solution certaines confusion terrain usage rgpd pose niveaux approche critique utiliser rgpd outils pose lors interaction celui pouvant personnelles niveaux usage gestion traitement recours enjeux utilisation outils base contexte scolaire montre importance domaine éthiques présente déploiement donnée expérimentations contrôle accè,"2.2.2. Des enjeux juridiques à clarifier pour permettre des usages éthiques

Le respect du RGPD est une inquiétude très présente dans les discours d'acteurs recueillis pendant la mission, notamment pour justifier le frein au déploiement actuel de l'IA dans les établi ssements scolaires, faute d'outils conformes au RGPD. Il existe une attente forte des cadres d'un outil souverain pour se protéger des contraintes juridiques. Dans le même temps, un certain flou subsiste autour des notions de « souveraineté » et de « respect du RGPD ». Sur le terrain, de nombreux acteurs ne portent pas une attention suffisamment avancée sur la donnée alors que l'IA générative renforce le besoin d'un regard critique sur ces enjeux. Les outils d'IA adaptative du type de ceux élaborés par le s expérimentations du P2IA peuvent être rendus compatibles au RGPD par le contrôle de l'identité des utilisateurs. Le transfert de ces solutions vers le Gestionnaire d'accès aux ressources (GAR) garantit que seules les do"
3,5,0.8766984421010425,"usage, outils, cadre, données, pédagogique, numérique, pédagogiques, enjeux, établissements, utilisation, déploiement, recherche",france,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,L'IA en administration : des usages dispersés et des potentialités multiples,administration usage champ administratif font aujourd hui sein bien outils sen elles peuvent usage projet conseil analyse aide ressources humaines cadre montre technique pratique lors professionnel lequel recherche validation agent base agent dimension note prise main chef utilisation administration cadre utilise temp temps bien utilisation recherche gestion projet code pilotage fort cadre potentialités expérimentations expérimentations système numérique académie répondre intérêt dès éléments réponses intégration expérimentation déploiement académies académiques intérêt auprès académie évaluer,"L'IA en administration : des usages dispersés et des potentialités multiples

que les expérimentations mobilisant l'IA dans le champ administratif se font aujourd'hui essentiellement au sein des services administrat ifs. Bien que ces expérimentations ne correspondent pas à des outils d'IA « en bout de chaine » au sens du périmètre retenu par la mission, elles peuvent illustrer des usages possibles. On peut par exemple citer le projet de Conseil Automatisé et Support par Système d'Analyse Numérique de Documents Réglementaires et Éditoriaux, dit « Cassandre » porté par l'académie de Lyon et qui aide les gestionnaires de Ressources humaines (RH) à répondre aux qu estions des enseignants dans le cadre des mouvements inter et intraacadémiques a été pensé d'emblée en associant les personnels concernés. Il montre la faisabilité technique et l'intérêt pratique de l'IA dès lors qu'il s'installe au cœur du geste professionnel. L'outil Cassandre se fonde sur un corpus documentaire prédéterminé da"
4,1,0.7712298482891548,"competency, design, knowledge, progression, skill, ethical, ethic, expect, social, aspect, mindset, apply",unknown,policy_ai_competency_framework_for_students,3.1 The framework,framework framework competency block dimension dimension comprise aspect competency second dimension progression mastery expect iteratively cfs anchor definition competency pillar frame wide core competency knowledge skill value aim encourage ethical method underlie conceptualization framework define essential element competency mindset ethic technique design element focus fundamental value social responsibility uphold ethical principle foundational knowledge skill thinking skill design element pedagogical methodology competency ultimately set interdisciplinary ability value orientation extend,"The framework 3.1 The framework

The AI CFS specifies twelve competency blocks based on a matrix of two dimensions. The first dimension comprises four interlinked aspects of AI competencies, while the second dimension includes three levels of progression or mastery that students are expected to engage with iteratively. While the AI CFS anchors the definition of AI competency on three pillars that frame wider core competencies for students - namely, knowledge, skills and values - it also aims to encourage an ethical understanding of human-led methods underlying AI systems. Based on this conceptualization, the framework defines four essential constituent elements of students' AI competency: a human-centred mindset, ethics of AI, AI techniques and applications, and AI system design. These elements focus on fundamental values, social responsibilities to uphold ethical principles, foundational knowledge and skills, and higher-order thinking skills for system design. While different elements"
4,2,0.7471478504546843,"competency, design, knowledge, progression, skill, ethical, ethic, expect, social, aspect, mindset, apply",unknown,policy_ai_competency_framework_for_students,Level 1: Understand,progression reflect increase proficiency ethical expect progress specification competency block guide formative evaluation competency inform design agile pedagogical methodology design individual interact form course live true provider user value knowledge skill safe inform meaningful manner daily interaction life expect foster construct interpretation value ethical concept method underlying explain exemplify knowledge connection social novel knowledge integrate knowledge mastery essential attitudinal cognitive practical foundation study define competency domain overall,"Level 1: Understand 3.2 Progression levels

The three levels reflect increasing sophistication, proficiency and ethical consciousness in using and co-creating AI technology. Students are expected to progress through them reciprocally. These levels, and the specifications of each competency block, can guide both the formative and summative evaluations of students' AI competencies, as well as inform the design of contextually relevant and agile pedagogical methodologies.

Level 1: Understand

This first level is designed for all students. All individuals are, or will be, interacting with some form of AI over the course of their lives. It is also true that AI providers have been mining and manipulating data from almost all internet users. All students must therefore develop the human-centred values, knowledge and skills needed to engage in a safe, informed and meaningful manner in their daily interaction with AI in various spheres of life. At the 'Understand' level, students are expected "
4,3,0.7446393424250835,"competency, design, knowledge, progression, skill, ethical, ethic, expect, social, aspect, mindset, apply",unknown,policy_ai_competency_framework_for_teachers,4.2 Progression Level 2: Deepen,progression progression observe evaluate iteratively update list explain ethical legal principle responsible personal consequence violate local international regulation competency curriculargoals teacherscan follow attitudinal behaviouralchanges foundation skill expect operate adopt setting knowledge category practical skill responsibility background competency ethical principle enrich operation comparison experience gain experience main function learn operational skill guide analyse difference common technique predictive implication scaffold construction conceptual knowledge facilitate large ,"Progression Level 2: Deepen 4.2 Progression Level 2: Deepen

don'ts: Observe and evaluate cases of high-risk and irresponsible AI use in schools, and iteratively update the list of dos and don'ts for teachers and students; explain to students the relevant ethical and legal principles for the responsible use of AI and personal consequences of violating local or international regulations. |

| Deepen | Deepen | Deepen | Deepen | Deepen |
|---------------------------------|-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|---------------------------------------------------------------------------------------------------------------------------------------------"
