topic,representativeness_score,topic_confidence,topic_margin,doc_id,country,source_type,nmf_token_count,heading_context,nmf_source_text,nmf_clean_text
2,1.0,1.0,1.0,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,france,original,136,Sur les enjeux éducatifs et éthiques :,"Sur les enjeux éducatifs et éthiques :

| Éduquer à l'IA | Comprendre le paysage de l'IA, ses biais et ses potentialités les enjeux liés à la gestion des données et les liens avec le RGPD |
|--------------------------------------------------------------------------|------------------------------------------------------------------------------------------------------------------------------------|
| Éduquer à l'IA | Comprendre |
| Éduquer à l'IA | Savoir s'informer avec / par l'IA et/ou partager une culture de l'IA |
| Éduquer à l'IA | Savoir évaluer les potentiels risques de certains usages et les contenir |
| Comprendre la relation Homme-Machine | Reconnaître et résister à l'anthropomorphisation |
| Comprendre la relation Homme-Machine | Maîtriser la formulation des requêtes |
| Comprendre la relation Homme-Machine | Comprendre l'influence de l'IA sur la langue et la communication |
| Comprendre la relation Homme-Machine | Réfléchir aux conséquences socio-linguistiques du numérique |
| Conduire le changement dans un environnement technologique très évolutif | Travailler en réseau pour soutenir les prises d'initiatives |
| Conduire le changement dans un environnement technologique très évolutif | Assurer une veille sur les évolutions technologiques et contenir les fantasmes |
| Conduire le changement dans un environnement technologique très évolutif | Développer une culture de l'adaptation en lien avec la recherche-action |
| Conduire le changement dans un environnement technologique très évolutif | Repenser la notion de leadership dans un monde en constant changement |
| Prendre la pleine mesure des enjeux éthiques liés à l'IA | Mesurer les potentielles conséquences éthiques et sociales liées à l'IA |
| Prendre la pleine mesure des enjeux éthiques liés à l'IA | Comprendre les enjeux environnementaux : sobriété des outils et des usages |
| Prendre la pleine mesure des enjeux éthiques liés à l'IA | Maîtriser la gestion des risques en lien avec les usages de l'IA |
| Prendre la pleine mesure des enjeux éthiques liés à l'IA | Maîtriser les outils de la gestion de crise en lien avec les données |",enjeux comprendre paysage biais enjeux gestion liens rgpd comprendre savoir informer partager culture savoir potentiels risques certains usage contenir comprendre relation anthropomorphisation comprendre relation formulation comprendre relation comprendre influence langue communication comprendre relation conduire changement environnement technologique travailler soutenir prise conduire changement environnement technologique veille technologiques contenir fantasmes conduire changement environnement technologique culture adaptation lien conduire changement environnement technologique repenser notion leadership monde constant changement prendre pleine mesure enjeux mesurer potentielles sociales prendre pleine mesure enjeux comprendre enjeux environnementaux outils usages prendre pleine mesure enjeux gestion risques lien usage prendre pleine mesure enjeux outils gestion crise lien éducatifs éthiques éduquer potentialités liés données éduquer éduquer éduquer évaluer reconnaître résister maîtriser requêtes réfléchir conséquences numérique évolutif réseau évolutif évolutions évolutif développer évolutif éthiques liés conséquences éthiques liées éthiques liés sobriété éthiques liés maîtriser éthiques liés maîtriser données
2,0.9890874685532283,0.9890874685532283,0.9781749371064565,policy_l_ia_en_ducation_cadre_d_usage,france,original,56,Formation et pratiques professionnelles,"Formation et pratiques professionnelles

la 4 e ), en veillant à développer l'esprit critique des élèves sur ces technologies et leur utilisation (enjeux, potentialités, recommandations pour la rédaction des requêtes, limites et risques) ; - se voit proposer une démarche de formation et de développement professionnel sur l'IA et son usage pédagogique 11 . Pour ses tâches pédagogiques (assistance à la préparation de cours, à l'évaluation, à la correction, etc.), tout enseignant peut utiliser des IA accessibles au grand public, sous sa responsabilité sachant que, comme toute donnée ou information utilisée à des fins d'enseignement, les productions générées par l'IA doivent être vérifiées et croisées avec d'autres sources. Plus généralement, ces règles de contrôle, d'esprit critique et de vigilance s'appliquent à l'ensemble des personnels exerçant dans un établissement scolaire, notamment pour les tâches administratives.",pratiques professionnelles veillant esprit critique utilisation enjeux recommandations limit risques voit proposer professionnel usage assistance cours correction utiliser accessibles grand public sous sachant fin production doivent source esprit critique vigilance appliquent ensemble scolaire administratives développer potentialités rédaction requêtes démarche développement pédagogique tâches pédagogiques préparation évaluation responsabilité donnée utilisée générées vérifiées croisées généralement règles contrôle exerçant tâches
2,0.9729879158167513,0.9729879158167513,0.9464789049444811,policy_l_ia_en_ducation_cadre_d_usage,france,original,136,Exercez votre esprit critique,"Exercez votre esprit critique. Ayez conscience de l'impact environnemental des IA génératives

Recourez de manière raisonnée et responsable à l'IA générative en ayant conscience des impacts environnementaux. Renoncez à l'IA si une autre solution moins coûteuse écologiquement peut répondre à votre besoin (par exemple, une simple recherche sur le Web).

Soyez transparent dans l'usage de l'IA

Signalez toute utilisation de l'IA dans une prise de décision, en indiquant clairement la façon dont elle a été utilisée et, dans la mesure du possible, en précisant le type d'outil utilisé.

Exercez votre esprit critique

Examinez d'un œil critique les propositions qui vous sont faites, vérifiez toujours l'exactitude des réponses en comparant avec d'autres sources. Soyez conscient des biais possibles de l'IA, pour les corriger le cas échéant. - Renoncez à l'IA si vous ne pouvez pas évaluer le résultat en matière d'exactitude factuelle, de pertinence des références citées et d'impartialité du point de vue. qui permettent un contrôle des corpus utilisés

- Privilégiez les solutions libres ainsi que des procédures de traitement. - Adaptez les devoirs et les modalités d'évaluation :
- mettez au premier plan le raisonnement et la résolution de problème ;
- expliquez aux élèves que l'utilisation d'une IA générative pour réaliser un devoir scolaire, sans autorisation explicite et sans travail personnel d'appropriation, constitue une fraude ;
- évitez d'utiliser des logiciels de détection de contenus générés par l'IA : peu fiables, ils pourraient conduire à pénaliser à tort un élève. - N'utilisez l'IA que lorsqu'une plus-value pédagogique est avérée. - Adaptez les usages de l'IA générative en fonction du niveau :
- dès le premier degré, les élèves sont sensibilisés aux connaissances de base de l'IA, sans manipuler directement des IA génératives. - l'utilisation pédagogique en classe des IA génératives par les élèves , limitée, encadrée, expliquée et accompagnée par l'enseignant, est autorisée en classe à partir de la 4 e . - -au lycée, les élèves peuvent utiliser les IA génératives de manière autonome dans un cadre d'apprentissage et de formation explicitement défini par l'enseignant.",exercez esprit critique conscience environnemental recourez responsable conscience environnementaux renoncez solution besoin simple recherche transparent usage signalez utilisation prise indiquant clairement mesure exercez esprit critique examinez critique proposition faites toujours exactitude comparant source conscient biais corriger renoncez pouvez exactitude factuelle pertinence point vue permettent corpus solution libres traitement adaptez devoir mettez premier raisonnement expliquez utilisation devoir scolaire autorisation explicite travail appropriation constitue fraude utiliser logiciels contenus peu fiables pourraient conduire tort utilisez lorsqu adaptez usage niveau premier connaissances base manipuler directement utilisation classe classe peuvent utiliser autonome cadre explicitement génératives raisonnée coûteuse écologiquement répondre décision façon utilisée précisant utilisé vérifiez réponses échéant évaluer matière références citées impartialité contrôle utilisés privilégiez procédures modalités évaluation résolution problème réaliser évitez détection générés pénaliser pédagogique avérée dès degré sensibilisés génératives pédagogique génératives limitée encadrée expliquée accompagnée autorisée lycée génératives défini
2,0.9686308357020058,0.9686308357020058,0.9485888350295162,policy_l_ia_en_ducation_cadre_d_usage,france,original,40,Des usages qui soulèvent des interrogations,"Des usages qui soulèvent des interrogations

clic /guillemetright), risques liés à l'utilisation de données protégées pour l'entraînement des modèles (propriété intellectuelle). 1 La production d'une réponse textuelle à un prompt est en moyenne 10 fois plus énergivore qu'une requête sur un moteur de recherche. Voir la bibliographie pour plus de ressources sur l'impact environnemental de l'IA. CADRE D'USAGE DE L'IA EN ÉDUCATION

EN ÉDUCATION

L'usage à des fins professionnelles (administratives comme pédagogiques) de l'intelligence artificielle, et notamment des services d'IA générative, est autorisé sous réserve d'un strict respect du cadre d'usage présenté dans ce document.",usage interrogation clic risques utilisation intellectuelle production textuelle prompt moyenne fois moteur recherche voir bibliographie ressources environnemental cadre usage usage fin professionnelles administratives sous strict cadre usage soulèvent liés données protégées entraînement modèles propriété énergivore requête pédagogiques autorisé réserve présenté
2,0.9650652906814843,0.9650652906814843,0.9301305813629687,policy_l_ia_en_ducation_cadre_d_usage,france,original,105,POURQUOI UN CADRE D'USAGE DE L'IA EN ÉDUCATION ?,"POURQUOI UN CADRE D'USAGE DE L'IA EN ÉDUCATION ?

Le développement rapide et continu des IA, et notamment des IA génératives, leur simplicité d'usage et la diversité des contenus qu'elles ont la capacité de produire, en accès souvent gratuit mais peu respectueux des données personnelles, suscitent d'intenses réflexions quant à leurs applications pour l'éducation, en France comme à l'international. De fait, les IA peuvent remettre en question de façon profonde certains fondamentaux de l'École, comme le rapport à la connaissance et aux apprentissages, la construction de cours, la production de devoirs et leur évaluation. Elles peuvent par ailleurs s'avérer des outils au service de l'enseignement et des apprentissages, mais aussi pour soutenir le /guillemetleft geste enseignant /guillemetright (dans la préparation de cours, l'aide à l'évaluation, etc.) et pour simplifier des tâches administratives, dès lors que les agents en maîtrisent les enjeux et les usages. L'École doit donner aux élèves les clés pour comprendre cette technologie, en appréhender les opportunités comme les limites, développer un esprit critique à son égard et, pour certains - filles comme garçons -, leur permettre de s'orienter vers des études et des métiers dans le domaine de l'intelligence artificielle. Si l'IA constitue un enjeu et un apport potentiel pour l'éducation, elle doit néanmoins être utilisée dans le respect d'un cadre éthique et juridique, de manière consciente et raisonnée alors que les outils disponibles actuellement sont majoritairement non souverains, non libres, opaques dans leur fonctionnement et leurs données d'entraînement, et consommateurs en ressources et en énergie.",pourquoi cadre usage rapide continu usage contenus elles produire gratuit peu respectueux personnelles suscitent intenses quant international fait peuvent remettre profonde certains fondamentaux rapport connaissance apprentissages construction cours production devoir elles peuvent ailleurs outils apprentissages soutenir geste cours aide simplifier administratives lors agent enjeux usage donner comprendre limites esprit critique certains fille permettre orienter vers domaine constitue enjeu apport potentiel cadre juridique consciente alors outils disponibles actuellement majoritairement souverains libres opaques fonctionnement consommateurs ressources développement génératives simplicité diversité capacité accès données réflexions façon évaluation avérer préparation évaluation tâches dès maîtrisent clés appréhender opportunités développer égard garçons études métiers néanmoins utilisée éthique raisonnée données entraînement énergie
3,1.0,1.0,1.0,policy_men_dne_brochure_ia_2024_uk_web,france,original,111,The 'turning point of ChatGPT': origins and technology foundation,"The 'turning point of ChatGPT': origins and technology foundation

learning by reinforcement and supervised learning from human feedback; - -it is therefore important to remember that, like any AI technology, texts are generated and reinforced by human agency and efforts (from the people who design the algorithm to those who identify or verify data or interact with the program). The technology foundation of ChatGPT is the result of ' a combination of two models: a language model (its references ended in 2021), GPT, a giant text prediction model and encyclopaedic model, and a conversational model (refined based on user feedback), InstructGPT, an 'improved' version of GPT-3 from the labelling of generated texts.'

It is also the result of 'a series of strata from linguistic and informatics research :

- -semantic statistics , with the concept of 'popup window' (the meaning comes from the relative position of the words with each other);
- -word vectorisation (word embedding) allowing the characterisation of a word within contextual spaces in relation to neighbouring words;

- -neural networks to recognise precise syntactic and semantic relationships between words and manage language transfers (responses to user prompts can thus be based on a multilingual semantic space);
- -transformer models (2017) based on the attention mechanism and modelling syntactic formulas;
- -the development of large language models , starting in 2018 with BERT (Google), then GPT-2 and 3 (OpenAI).'

Source: (Langlais, 2023)

On 14 March 2023, OpenAI announced the upgrade of its model with the launch of GTP-4 (fee-based service or available in the new version of the Bing search engine): 'a large-scale multimodal model that can accept image and text inputs and produce text outputs. Although less capable than humans in many real-world scenarios, GPT-4 exhibits human-level performance across a variety of professional and academic criteria, including passing a simulated bar examination with a score achieved by around 10% of top candidates.' (OpenAI, 2023)",turn point chatgpt origins foundation reinforcement supervise feedback remember reinforced agency effort people design verify interact foundation chatgpt result combination language end giant prediction encyclopaedic conversational refine user feedback instructgpt improve version label texts result series stratum linguistic informatics research statistic concept popup window meaning come relative position word vectorisation word allow characterisation word contextual space relation neighbour word network recognise precise syntactic semantic relationship word manage language transfer responses user prompt multilingual semantic space attention mechanism syntactic formula large language start bert source langlais march announce upgrade launch version bing search engine multimodal accept input produce output capable scenario performance variety professional academic criterion pass simulated bar examination achieve candidate
3,1.0,1.0,1.0,policy_men_dne_brochure_ia_2024_uk_web,france,original,82,The 'turning point of ChatGPT': origins and technology foundation,"The 'turning point of ChatGPT': origins and technology foundation

a more accurate picture of the size of this algorithm, Wikipedia's data, which includes around 6 million articles, represents only 0.06% of the data trained by GPT-3.' (Boa Sorte et al. , 2021) The technologies underpinning ChatGPT can be summarised as follows: - -it is a ' large language model... a type of AI that uses deep learning (a form of machine learning) to process and generate natural language texts (...) [These models are] trained on massive amounts of text data, allowing them to learn the nuances and complexities of human language ' (Source: Susnjak, 2022);
- -its name is a contraction of 'chat' and 'GPT' [Generative Pre-trained Transformer], which is a 'predictive language translation model' (transformation of data represented in one form into data represented in another form);
- -its transformer-based algorithm (Vaswani et al ., 2017) is a neural network architecture model that uses the self-attention mechanism to establish relationships between words and determine the meaning of a word according to the context , focusing on the most relevant words, thus allowing a credible approach to natural language;
- -it works according to a word prediction model , based on the prompts given by the user in natural language, combining in its training phase learning by reinforcement and supervised learning from human feedback;
- -it is therefore important to remember that, like any AI technology, texts are generated and reinforced by human agency and efforts (from the people who design the algorithm to those who identify or verify data or interact with the program).",turn point chatgpt origins foundation accurate picture size wikipedia million represent trained boa sorte underpin chatgpt summarise follow large language deep form generate natural language train massive allow learn nuance complexity language source susnjak contraction chat predictive language translation transformation represent form represent form vaswani neural network mechanism relationship word determine meaning word accord context focusing word allow credible natural language accord word prediction prompt user natural language combine train phase reinforcement supervise feedback remember reinforced agency effort people design verify interact
3,1.0,1.0,1.0,policy_men_dne_brochure_ia_2024_uk_web,france,original,46,The perspectives of large language models for people with disabilities,"The perspectives of large language models for people with disabilities

'To empower learners with disabilities, large language models can be used in combination with speech-to-text or text-to-speech solutions to help people with visual impairment. In combination with the previously mentioned group and remote tutoring opportunities, language models can be used to develop inclusive learning strategies with adequate support in tasks such as adaptive writing, translating, and highlighting of important content in various formats. However, it is important to note that the use of large language models should be accompanied by the help of professionals such as speech therapists, educators, and other specialists that can adapt the technology to the specific needs of the learner›s disabilities.'

(Kasneci et al. , 2023)",large language people disability empower learner disability large language combination solution help people visual impairment combination previously mention group remote tutor language inclusive strategy adequate task adaptive write translate highlight content format note large language accompany help professional speech therapist educator specialist adapt learner disability kasneci
3,1.0,1.0,1.0,policy_men_dne_brochure_ia_2024_uk_web,france,original,47,Response produced by Claude (07/12/23),"Response produced by Claude (07/12/23)

'Here is a table showing an approximately one-hour introductory training module for teachers on artificial intelligence:

| Duration | Content | Objectives |
|------------|-------------------------------------------------------------------------|-----------------------------------------------------------------------|
| 5 min | Introduction: presentation of the module and its AI awareness objective | Situate the training framework. |
| 10 min | History and basic definitions of AI | Understand the origins and key concepts of AI. |
| 10 min | AI education issues | Identify the potential and challenges of AI in teaching and learning. |
| 10 min | AI ethical issues | Be aware of the ethical issues raised by AI development. |
| 15 min | Concrete examples of pedagogical applications of AI | Illustrate how AI can improve teaching. |
| 10 min | Assessment and outlook | Summarize the key points and the future of teaching and learning. |

This module takes a synthetic but concrete look at the fundamentals of AI and its impact on education, to make teachers aware of the opportunities and challenges posed by this technology. There will also be time for questions and answers.'

Source: https://poe.com/",response produce approximately introductory training module duration content objective introduction presentation module awareness objective situate training framework history basic definition origins concept potential teach ethical aware ethical raise concrete pedagogical illustrate improve teach assessment outlook summarize point teach module synthetic concrete look fundamental aware posed time source
3,1.0,1.0,1.0,policy_men_dne_brochure_ia_2024_uk_web,france,original,79,Response,"Response. Prompt

In the context of school education in France. Recommend, in table format, an induction training module of approximately one hour on artificial intelligence for teachers (primary and secondary education). This module should present the origins of AI, basic definitions, challenges in the field of education, ethical issues and examples of pedagogical application.

Response

'Here is an example of an approximately one-hour training module for teachers on artificial intelligence:

| Duration | Section | Description |
|------------|--------------------------------------|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
| 10 min | Introduction | Introduction to the module and objective: introduce teachers to artificial intelligence and its pedagogical applications. |
| 20 min | Origins of AI | Presentation of the origins of artificial intelligence, early concepts and historical developments. |
| 20 min | Basic definitions | Explanations of key terms such as machine learning, deep learning, big data, etc. |
| 15 min | Challenges in the field of education | Discussion of the challenges of artificial intelligence for education, including personalised learning, the effectiveness of teaching methods and accessibility of educational resources. |
| 20 min | Ethical issues | Presentation of ethical considerations related to artificial intelligence, such as privacy, bias, responsibility, etc. |
| 25 min | Examples of pedagogical application | Presentation of concrete examples of the application of artificial intelligence in primary and secondary education, such as the use of chatbots to help students learn, data analysis to improve class management, etc. |
| 10 min | Conclusion | Assessment of the session and recommendation of actions to further explore artificial intelligence in education. |

This module can be adapted to the needs and levels of teachers, and can be supplemented with additional resources such as videos, articles and practical exercises.'

Source: https://poe.com/",response prompt context recommend format induction training module approximately hour secondary module present origin basic definition field ethical pedagogical response approximately training module duration description introduction introduction module objective introduce pedagogical origins presentation origin early concept historical basic definition explanation term deep big field personalise effectiveness teach method accessibility ethical presentation ethical privacy bias responsibility pedagogical presentation concrete examples secondary chatbots help learn analysis improve class management conclusion assessment recommendation action explore module adapt additional videos practical exercise source
4,1.0,1.0,1.0,policy_ai_policy_and_regulations_of_france_comprehensive_report,france,original,124,(VI) Legal Precedents and AI-Related Court Rulings,"(VI) Legal Precedents and AI-Related Court Rulings

(like deactivation) without proper explanation. The court leaned on GDPR provisions that give individuals the right to meaningful information about automated decision-making. This line of cases is creating precedent on the 'right to explanation' in AI-driven employment contexts, pushing companies to be more transparent about how AI systems affect workers. Additionally, French labor courts have reclassified some gig workers as employees, partly referencing the control exerted by algorithms as evidence of an employment relationship - though this is more about labor classification, it indicates how AI's role in management is influencing case law. - AI and Copyright Lawsuits (2023-2025): As generative AI has boomed; France is now seeing its first major copyright litigation over AI training data. In March 2025, France's leading publishers and authors' associations (including SNE, SNAC, and SGDL) filed a lawsuit against Meta in the Paris court, accusing the tech giant of infringing copyright and engaging in parasitic behavior by using thousands of French literary works to train its AI models without permission. The plaintiffs describe it as 'monumental looting' - essentially, that Meta's generative AI (like LLaMA language model) was built on the unauthorized corpus of their books. This case is groundbreaking in France; it is the first time French creators have taken an AI developer to court over training data, and its outcome could set a legal benchmark. If the court finds in favor of the authors, it might establish that using copyrighted works to train AI (beyond what the exceptions allow) is an infringement, potentially leading to damages or licensing requirements. Even if settled, the lawsuit shines a light on the tension between AI innovation and intellectual property rights. It parallels a wave of similar lawsuits in the US, but the French case will apply French/EU law and could influence how courts weigh the new text/ data mining exceptions and fair use of data. The fact that French law has explicit TDM exceptions (with opt-out provisions) will likely feature in Meta's defense.",legal precedent court ruling deactivation proper explanation court lean gdpr provision individual meaningful automate line precedent explanation employment context push company transparent affect worker additionally labor court reclassify gig worker partly control exert evidence employment relationship labor classification indicate management influence lawsuit boom major litigation train march lead publisher association sne snac sgdl file lawsuit paris court accuse tech giant infringe parasitic behavior thousand literary train permission plaintiff monumental loot essentially llama language build unauthorized corpus book groundbreaking time creator developer court training outcome set legal benchmark court favor train exception allow infringement potentially leading damage license requirement settle lawsuit shine light tension innovation intellectual property parallel wave similar lawsuit apply influence court weigh exception fair fact explicit tdm exception provision likely feature defense
4,0.9999152065535146,0.9999152065535146,0.9998304131070291,policy_ai_policy_and_regulations_of_france_comprehensive_report,france,original,50,(VI) Legal Precedents and AI-Related Court Rulings,"(VI) Legal Precedents and AI-Related Court Rulings

acceptable AI use under French law. These early cases will likely guide future jurisprudence as AI becomes even more embedded in daily life. In addition, they inform policymakers what gaps might exist (for example, if courts struggle to apply existing law to AI, new statutes or regulations might be warranted). France's approach, as reflected in these precedents, is shaping up to be one where the law asserts a human-centric oversight over AI: AI can be beneficial, but it must operate within frameworks that respect human dignity, agency, and creativity. As more cases emerge, especially once the EU AI Act comes into force, we can expect French courts to continue playing a crucial role in interpreting and applying these evolving standards to real-world AI scenarios.",legal precedent court ruling acceptable early likely guide jurisprudence embed daily life addition inform policymakers gap exist court struggle apply exist statute regulation warrant reflected precedent shape asserts oversight beneficial operate framework dignity agency creativity emerge especially act come force expect court continue play crucial interpret apply evolving standard scenario
4,0.9986247990610245,0.9986247990610245,0.997249598122049,policy_ai_policy_and_regulations_of_france_comprehensive_report,france,original,145,(VI) Legal Precedents and AI-Related Court Rulings,"(VI) Legal Precedents and AI-Related Court Rulings

France's judiciary and regulatory bodies have begun to confront the novel issues posed by AI through various cases and decisions. Although AI-specific case law is still nascent, several notable legal precedents have emerged in France that illuminate how courts and authorities handle AI-related disputes and harms. These range from legislative interventions to protect fundamental rights against AI risks, to enforcement actions against companies misusing AI, to early lawsuits testing IP rights in the context of AI. Here are some of the most significant developments:

- Predictive Justice and Analytics Ban (2019): One of the earliest legal measures addressing AI came via legislation in the justice sector, prompted by concerns over 'predictive justice' - the use of algorithms to predict court decisions or judge behavior. As mentioned, Article 33 of the 2019 Justice Reform Law prohibits the reuse of data identifying judges for the purpose of evaluating, analyzing, or predicting their judicial actions. This unusual clause was validated by the French Constitutional Council and is now in effect. It essentially made it illegal for legal tech companies to data-mine court decisions to profile individual judges. The rationale was to prevent automated systems from undermining the integrity of the judiciary or putting undue pressure on judges by publicizing their decision patterns. This French precedent is often cited as one of the first legislative bans on a specific AI application. It has had the effect of curbing certain AI services that had started to emerge (like platforms comparing how judges rule on certain cases). It underscores a willingness of French lawmakers to draw red lines where they deem AI uses incompatible with public interests or rights. - Facial Recognition in Schools Case (2020): In a landmark ruling for privacy and AI, the Administrative Court of Marseille in February 2020 struck down a regional plan to experiment with facial recognition at two high schools. The Provence-Alpes-Côte d'Azur (PACA) regional council had installed a system to scan students' faces at school entrances as a way to streamline entry and bolster security.",legal precedent court ruling judiciary regulatory body begin confront novel pose decision nascent notable legal precedent emerge illuminate court authority handle dispute harm legislative intervention protect fundamental risk enforcement action company misuse early lawsuit test context significant predictive justice analytics ban early legal measure address come legislation justice sector prompt concern predictive justice predict court decision judge behavior mention justice reform prohibit reuse judge purpose evaluate analyze predict judicial action unusual validate constitutional council effect essentially illegal legal tech company court decision profile individual judge rationale prevent automate undermining integrity judiciary undue pressure judge publicize decision pattern precedent cite legislative ban effect curb start emerge compare judge rule underscore willingness lawmaker draw red line deem incompatible public interest facial recognition landmark rule privacy administrative court marseille february strike regional experiment facial recognition high azur paca regional council instal scan face entrance streamline entry bolster security
4,0.9971180403054315,0.9971180403054315,0.994236080610863,policy_ai_policy_and_regulations_of_france_comprehensive_report,france,original,43,(III) Intellectual Property and Data Use in AI,"(III) Intellectual Property and Data Use in AI

AI is protected and unauthorized use of third-party creative content or personal data by AI systems is constrained by copyright and privacy laws. On the other hand, new legal freedoms - such as TDM exceptions - and open data policies encourage the free flow of data to spur AI development. France's recent policy discussions (including the 2023 AI bill and the AI Commission's recommendations) suggest a desire to further clarify these rules, ensuring that AI systems can train on data in a fair and legal way that rewards creators and respects individual rights. As AI continues to evolve, France is likely to refine its IP laws (potentially creating specific frameworks for AI-produced content, as explored next) and data governance to keep pace with technological change.",iii intellectual property protect unauthorized creative content personal constrain privacy hand legal freedom tdm exception open encourage free flow spur recent bill recommendation suggest desire clarify rule train fair legal reward creator individual continue evolve likely refine potentially framework content explore governance pace
4,0.9943271106608823,0.9943271106608823,0.9887642161633143,policy_ai_policy_and_regulations_of_france_comprehensive_report,france,original,151,(VI) Legal Precedents and AI-Related Court Rulings,"(VI) Legal Precedents and AI-Related Court Rulings

and AI, the Administrative Court of Marseille in February 2020 struck down a regional plan to experiment with facial recognition at two high schools. The Provence-Alpes-Côte d'Azur (PACA) regional council had installed a system to scan students' faces at school entrances as a way to streamline entry and bolster security. After civil liberties groups challenged the program, the court annulled the regional decision, finding it unlawful on multiple grounds. The court held that the region had exceeded its authority (since school security decisions were for the national Education Ministry and school heads, not the region) and, importantly, that the facial recognition system violated privacy principles of necessity and proportionality under the GDPR and France's privacy law. Biometric data processing was deemed disproportionate to the stated goals, especially given the sensitive nature of processing minors' facial data. This case set a powerful precedent that deployments of AI-driven surveillance in public spaces in France will face strict scrutiny and likely be struck down if less intrusive means can achieve the same aim. It was one of the first court decisions in Europe on facial recognition, reinforcing the message that public authorities must tread carefully with AI technologies that can infringe on fundamental rights. Since then, French authorities have been cautious with facial recognition; for example, plans to use it for student ID (the Alicem app) were shelved after pushback, and any new proposal (even under the guise of security or anti-terrorism) draws intense legal and public scrutiny. - CNIL Enforcement - Clearview AI Fine (2021-2022): The French data protection regulator, CNIL, has actively enforced privacy laws against AI companies. A standout example is its action against Clearview AI, a US-based company providing facial recognition services using a database of images scraped from the internet. In late 2021, CNIL ordered Clearview to cease processing data on French individuals, and when Clearview failed to comply, CNIL imposed the maximum GDPR fine. In October 2022, CNIL fined Clearview AI €20 million for unlawfully collecting and using people's images without consent or legal basis .",legal precedent court ruling administrative court marseille february strike regional experiment facial recognition high azur paca regional council instal scan face entrance streamline entry bolster security liberties group court annul regional decision unlawful ground court hold region exceed authority security decision head region importantly facial recognition violate privacy principle necessity proportionality gdpr privacy biometric processing deem disproportionate especially sensitive nature processing minor facial set powerful precedent deployment surveillance public space face strict scrutiny likely strike intrusive achieve aim court decision europe facial recognition reinforce message public authority tread carefully infringe fundamental authority cautious facial recognition alicem shelve pushback proposal guise security draw intense legal public scrutiny cnil enforcement clearview fine protection regulator cnil actively enforce privacy company standout action clearview company facial recognition database scrap late cnil order clearview cease processing individual clearview fail comply cnil impose maximum gdpr fine october cnil fin clearview million unlawfully collect people consent legal basis
5,1.0,1.0,1.0,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,france,original,42,Opinion sur l'impact potentiel de l'IA sur la qualité de la gestion dans les établissements,"Opinion sur l'impact potentiel de l'IA sur la qualité de la gestion dans les établissements

Question : « Quel est votre opinion sur l’impact potentiel de l’IA sur la qualité de la gestion dans les établissements ? »

549 répondants à la question pour 556 répondants au questionnaire. Les réponses sont majoritairement neutres ou plutôt positives. 236 répondants expriment une opinion plutôt positive et 233 une opinion neutre. Les opinions très positives sont moins nombreuses, avec 40 réponses, tandis que les opinions négatives restent minoritaires. - Très positif : 40
- Plutôt positif : 236
- Neutre : 233
- Plutôt négatif : 29
- Très négatif : 11",opinion potentiel gestion quel opinion potentiel gestion questionnaire majoritairement neutres positives expriment opinion positive opinion neutre opinion positives nombreuses tandis opinion restent minoritaires positif positif neutre qualité établissements qualité établissements répondants répondants réponses plutôt répondants plutôt réponses négatives plutôt plutôt négatif négatif
5,1.0,1.0,1.0,policy_l_intelligence_artificielle_dans_les_tablissements_scolaires_sur_le_plan_administratif_et_p_dagogique,france,original,41,Opinion des enseignants sur la personnalisation de l'enseignement grâce à l'IA,"Opinion des enseignants sur la personnalisation de l'enseignement grâce à l'IA

Extrait du questionnaire territorial des enseignants. Question : « Pensez-vous que l'IA puisse vous aider à personnaliser l'enseignement en fonction des besoins des élèves ? »

4 904 répondants à la question pour 4 943 répondants au questionnaire. La réponse la plus fréquente est Oui probablement, avec 2 042 réponses. À cela s’ajoutent 545 réponses Oui absolument, ce qui montre une perception relativement favorable du potentiel de l’IA pour personnaliser l’enseignement. Cependant, 1 311 répondants indiquent Je ne sais pas, et 1 006 répondent Non, ce qui montre que l’adhésion reste accompagnée d’incertitudes. - Oui probablement : 2 042
- Oui absolument : 545
- Non : 1 006
- Je ne sais pas : 1 311",opinion personnalisation extrait questionnaire territorial puisse aider personnaliser besoins questionnaire oui probablement ajoutent oui absolument montre perception relativement favorable potentiel personnaliser indiquent sais montre reste incertitude oui probablement oui absolument sais grâce répondants répondants fréquente réponses réponses répondants répondent adhésion accompagnée
