topic,representativeness_score,topic_confidence,topic_margin,doc_id,country,source_type,nmf_token_count,heading_context,nmf_source_text,nmf_clean_text
2,1.0,1.0,1.0,policy_ai_report_us_gov,usa,original,49,Formative Assessment,"Formative Assessment

Formative assessment is traditionally a key use of edtech because feedback loops are vital to improving teaching and learning. 47 As we have emphasized throughout this report, a top priority with AI is to keep humans in the loop and in control, which includes focusing on the people engaged with formative assessments: students, teachers, school leaders, families/caregivers, and others who support learners. In the definition below, please note the overlap between definitions of AI and formative assessment; both have to do with detecting patterns and choosing a future course of action (that adapts to learner strengths and needs). Assessment refers to all those activities undertaken by teachers, and by the students in assessing themselves, which provide information to be used as feedback to modify the teaching and learning activities in which they are engaged. Such assessment becomes 'formative assessment' when the evidence is actually used to adapt the teaching to meet the needs. 48",formative assessment formative assessment traditionally edtech feedback vital improve teach emphasize priority control focus people formative assessment leader family caregiver learner definition note overlap definition formative assessment detect pattern choose course action adapt learner strengths assessment refers undertake assess feedback modify teach assessment formative assessment evidence adapt teach meet
2,0.9942985473636717,0.9942985473636717,0.9885970947273436,policy_ai_report_us_gov,usa,original,123,Insight: AI Can Enhance Feedback Loops,"Insight: AI Can Enhance Feedback Loops

The term 'formative assessment' does not singularly mean a test or a measurement. Assessment becomes formative when it results in useful reflections and changes to the course of teaching, learning, or both. 56 The term 'feedback loops' emphasizes that measurement is only part of the process. Feedback loops that lead to instructional improvement -including adaptations in teaching and learning -yield the strongest outcomes for students. We also use 'feedback loops' as a plural term because there are many types and levels of loops that are important. Students can benefit from feedback when they work individually, as a member of a small group, or in a classroom discussion. Feedback loops are valuable 'in the moment'for example, as a student practices a skill. Further, feedback loops are valuable when they cover larger spans of effort and reflections, such as at the end of presenting a project or term paper. In addition, feedback loops can assist teachers, for example, helping them notice their own patterns of responding to students' ideas. Moreover, feedback loops are critical to t he continuous improvement of products and the implementation of programs. 53 Mostow, J., Aist, G., Burkhead, P., Corbett, A., Cuneo, A., Eitelman, S., Huang, C., Junker, B., Sklar, M.B., &amp; Tobin, B. (2003). Evaluation of an automated reading tutor that listens: Comparison to human tutoring and classroom instruction. Journal of Educational Computing Research, 29(1), 61 -117. https://doi.org/10.2190/06AX-QW99-EQ5G-RDCF

54 Shute, V.J., Ventura, M., &amp; Kim, Y.J. (2013). Assessment and learning of qualitative physics in Newton's Playground. The Journal of Educational Research , 106(6), 423 -430. https://doi.org/10.1080/00220671.2013.832970

55 Shute, V J. (2008). Focus on formative feedback. Review of Educational Research, 78(1), 153 -189. https://doi.org/10.3102/0034654307313795

56 Black, P., &amp; Wiliam, D. (2009). Developing the theory of formative assessment. Educational Assessment, Evaluation and Accountability , 21(1), 5-31. https://doi.org/10.1007/s11092-008-9068-5

Due to the importance of feedback loops, formative assessment could be a leading area for schools' explorations of powerful uses of AI in teaching and learning. Educators can build upon alignments between their long-standing visions for formative assessment and the emerging capabilities that AI holds.",insight feedback loops term formative assessment singularly test measurement assessment formative result useful reflection course teach term feedback emphasizes measurement feedback lead instructional improvement adaptation teach strong outcome feedback loops plural term feedback individually small group feedback valuable moment skill feedback valuable large span effort reflection end present project term paper addition feedback help notice pattern respond idea feedback critical continuous improvement product mostow aist burkhead corbett cuneo eitelman huang junker sklar tobin evaluation automate read tutor listens comparison tutor instruction journal compute research shute ventura assessment qualitative physic newton playground journal research shute focus formative feedback review research wiliam theory formative assessment assessment evaluation accountability importance feedback formative assessment lead exploration powerful teach educator build alignment vision formative assessment emerge capability hold
2,0.98903477722841,0.98903477722841,0.9780695544568201,policy_ai_report_us_gov,usa,original,50,Insight: AI Can Enhance Feedback Loops,"Insight: AI Can Enhance Feedback Loops

Accountability , 21(1), 5-31. https://doi.org/10.1007/s11092-008-9068-5 Due to the importance of feedback loops, formative assessment could be a leading area for schools' explorations of powerful uses of AI in teaching and learning. Educators can build upon alignments between their long-standing visions for formative assessment and the emerging capabilities that AI holds. Further, the professional assessment community brings a toolkit for asking and answering questions about topics like bias and fairness. The psychometric toolkit of methods is a strong start toward the questions that must be asked and answered because it already contains ways to measure bias and fairness and, more generally, to benchmark the quality of formative assessments. But as our discussion reveals, AI can only make feedback loops better if we keep a firm eye on the weaknesses of AI and how AI introduces new concerns.",insight feedback accountability importance feedback formative assessment lead exploration powerful teach educator build alignment vision formative assessment emerge capability hold professional assessment community bring toolkit topic bias fairness psychometric toolkit method strong start answered contains measure bias fairness generally benchmark quality formative assessment reveals feedback firm eye weakness introduces concern
2,0.987330860890805,0.987330860890805,0.97466172178161,policy_ai_report_us_gov,usa,original,65,Related Questions,"Related Questions

As indicated, formative assessment is an area in which AI is expanding along a continuum that can be guided by visions already in place, such as the 2017 NETP. It is an area in which AI is poised to grow, especially with capabilities that power more feedback loops in student learning. As this growth takes place, we suggest ongoing attention to the following questions:

- Is formative assessment bringing benefits to the student learning experience and to the efficacy of classroom instruction? - Are humans being centered in AI-enabled formative assessment and feedback loops? - Are we providing empowering professional development to teachers so they can leverage feedback loops and safeguard against concerns? - To what extent are the developers and implementers of AI-enabled systems and tools tackling new sources of algorithmic bias and continuing to make assessment fairer? - Are governance policies regarding who owns, controls, and can view or use AI-enabled formative assessment data appropriate and adequate? - Do we have sufficient guardrails against misuse of formative assessment data or automatically generated interpretations of student achievement and learning, such as on dashboards? - Is trust in an AI-enabled assessment system, feedback loops, and data generated by such assessments growing or diminishing?",indicate formative assessment expand continuum guide vision place netp poise grow especially capability power feedback growth place suggest ongoing attention follow formative assessment bring experience instruction center formative assessment feedback empower professional leverage feedback safeguard concern extent developer implementers tackle source algorithmic bias continue assessment fairer governance control formative assessment adequate sufficient guardrail misuse formative assessment automatically interpretation achievement trust assessment feedback assessment grow diminish
2,0.9576878805839254,0.9576878805839254,0.9153757611678508,policy_ai_report_us_gov,usa,original,96,Building on Best Practices,"Building on Best Practices

a graph or create a model can be analyzed with AI algorithms, 49 and similar student models might be grouped for the teacher to interpret. Enhanced formative assessment may enable teachers to better respond to students' understanding of a concept like 'rate of change' in a complex, real -world situation. AI can also give learners feedback on complex skills, such as learning American Sign Language 50 or speaking a foreign language 51 and in other practice situations where no person is available to provide immediate feedback. Generally, an AI assistant may be able to reduce the load for teachers related to grading simpler aspects of student responses, allowing the teacher to focus their specialized judgment on important qualities of a whole essay or a complex project. We also may be able to better provide feedback with accessibility. For example, an AI-enabled learning technology may be able to interact verbally with a student about their response to an essay prompt, asking questions that guide the student to clarify their argument without requiring the student to read a screen or type at a keyboard. In the examples shared earlier in the Learning section, we also see that AI can be embedded in the learning process, providing feedback to students as they work to solve a problem, rather than only later after the student has reached a wrong answer. When formative assessment is more embedded, it can better support learning, and timely feedback is critical. 52

Although there are many points of connection like these between AI and formative assessments, our listening sessions also revealed attendees' desire to tackle some existing shortcomings in the field of formative assessment; namely, the time-consuming and sometime onerous nature of taking tests, quizzes, or other assessments and the lack of perceived value in the feedback loop by teachers and students.",building best graph analyze similar group interpret formative assessment respond concept rate complex real situation learner feedback complex skill american sign language speak foreign language situation person immediate feedback generally assistant reduce load grade simpler aspect responses allow focus specialized judgment quality essay complex project feedback accessibility interact verbally response essay prompt guide clarify argument read screen keyboard share earlier embedded feedback solve problem later reach wrong formative assessment embed timely feedback critical point connection formative assessment listen reveal attendee desire tackle exist shortcoming field formative assessment onerous nature test quiz assessment lack perceived value feedback
3,1.0,1.0,1.0,policy_ai_guidance,usa,original,61,ACTION-FOCUSED PLANNING TOOLS,"ACTION-FOCUSED PLANNING TOOLS

Each section of this document begins with a brief explanation of the salient issues under the heading Why This Matters followed by Core District Commitments. Use these sections to ground your team's work and build a shared understanding. Review the commitments, prioritize them and ask if additional commitments apply in your context. Local Implementation: Action Steps to Get Started are found in each section, aligned with the Core District Commitments . An action-focused planning table is provided to begin your work in each section. These 3-column tables identify Potential Action Steps , aligned with the Core District Commitments in the left column. Use the table to:

- Self-assess: Use the table to consider and record Steps Already Taken in the center column. This provides an opportunity for some self-assessment to ground your action planning. - Plan next steps: Use the column to the right of the Steps Already Taken to list additional steps to help sketch your Plan to Move Forward. - Add additional action steps as you work through each table and begin to build a more comprehensive action plan.",planning begin brief explanation salient head matter follow core commitment ground team build share review commitment prioritize additional commitment apply context local action step start align core commitment planning begin potential action step align core commitment leave column record step center column ground action step column step list additional step help sketch forward add additional action step begin build comprehensive action
3,1.0,1.0,1.0,policy_ai_guidance,usa,original,38,EXAMPLE:,"EXAMPLE:

| FocUs AReA: Access dIVIde Ensuring equitable access to devices, internet, and inclusive digital content | FocUs AReA: Access dIVIde Ensuring equitable access to devices, internet, and inclusive digital content | FocUs AReA: Access dIVIde Ensuring equitable access to devices, internet, and inclusive digital content |
|-----------------------------------------------------------------------------------------------------------|-----------------------------------------------------------------------------------------------------------|-----------------------------------------------------------------------------------------------------------|
| Potential Action Steps (Aligned with Core Commitments) | Steps Already Taken (District self-assessment) | Plan to Move Forward (District priorities &timeline) |
| EXAMPLE:Audit device, internet, and assistive tech access across all schools | 1:1 device program launched in MS/ HS; hotspots distributed during COVID | Expand device refresh to elementary schools by Q3; Review AI tool accessibility standards this summer |",focus divide equitable inclusive content focus divide equitable inclusive content focus divide equitable inclusive content potential action step align core commitment step forward priority timeline audit assistive tech launch hotspot distribute expand refresh elementary review accessibility standard summer
3,0.9873726762996252,0.9873726762996252,0.9747453525992505,policy_ai_guidance,usa,original,46,FocUs AReA: FosteR A cUltURe oF sAFe dIsclosURe,"FocUs AReA: FosteR A cUltURe oF sAFe dIsclosURe

Encouraging open conversations and building trust-based systems that normalize responsible AI use. | Potential Action Steps | Steps Already Taken | Plan to Move Forward |
|---------------------------------------------------------------------------------------------------------------------------------------------|-----------------------|------------------------|
| Publicly adopt a district stance that supports honest disclosure and discussion. | | |
| Eliminate reliance on AI detection tools and instead use instructional tools and clear communication of expectations to promote reflection. | | |
| Facilitate classroom dialogues and norm-setting activities focused on clear expectations, transparency and integrity in AI use. | | |
| Engage families in conversations about academic integrity and AI to build shared understanding and trust. | | |

Steps Already Taken Plan to Move Forward",focus foster culture safe disclosure encourage open conversation build normalize responsible potential action step step forward publicly adopt stance honest disclosure eliminate reliance detection instead instructional clear communication expectation reflection facilitate dialogue focus clear expectation transparency integrity family conversation academic integrity build share trust step forward
3,0.97697049241857,0.97697049241857,0.9597543064163019,policy_ai_guidance,usa,original,69,LOCAL IMPLEMENTATION: ACTION STEPS TO GET STARTED,"LOCAL IMPLEMENTATION: ACTION STEPS TO GET STARTED. CORE DISTRICT COMMITMENTS

- Ensure equitable access
- Support inclusive design
- Center community voice
- Build equity-centered literacy
- Align with civil rights and accessibility laws
- Track and respond to equity data

2 Us department of education. (2024). A call to action for closing the digital Access, design, and use divides: 2024 national educational technology Plan. office of educational technology. Retrieved march 12, 2025, from https://portal.ct.gov/das/-/media/das/ctedtech/ publications/2025/2025-used-oet-archive/netp24.pdf

LOCAL IMPLEMENTATION: ACTION STEPS TO GET STARTED

| FocUs AReA: Access dIVIde Ensuring equitable access to devices, internet, and inclusive digital content. | FocUs AReA: Access dIVIde Ensuring equitable access to devices, internet, and inclusive digital content. | FocUs AReA: Access dIVIde Ensuring equitable access to devices, internet, and inclusive digital content. |
|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------------------------------------------------------------------------------------------------------------|------------------------------------------------------------------------------------------------------------|
| Potential Action Steps | Steps Already Taken | Plan to Move Forward |
| Audit device, internet, and ssistive technology access across all schools. | | |
| Align tools with civil rights and accessibility standards (IEP, 504, multilingual learner needs). | | |
| Prioritize infrastructure in areas where students face barriers to equitable digital access, including consistent internet connectivity and access to appropriate devices. | | |
| Use disaggregated data to identify and close access gaps. | | |",local action step start core commitment equitable inclusive design center community voice build literacy align accessibility track respond equity action close design divide office retrieve march publication netp local action step start focus divide equitable inclusive content focus divide equitable inclusive content focus divide equitable inclusive content potential action step step forward audit ssistive align accessibility standard iep multilingual learner prioritize infrastructure face barrier equitable consistent disaggregated close gap
3,0.9330448172332001,0.9330448172332001,0.8819279965493423,policy_ai_guidance,usa,original,46,FocUs AReA: cRoss-FUnctIonAl leAdeRsHIP And collABoRAtIon,"FocUs AReA: cRoss-FUnctIonAl leAdeRsHIP And collABoRAtIon

Creating leadership structures that support coherence and shared responsibility. PotentIAl ActIon stePs

stePs AlReAdY tAken

PlAn to moVe FoRwARd

Form a cross-departmental implementation team (e.g., instruction, technology, special education, data and assessment, finance, human resources, etc.). Designate point people in each department

to lead and communicate about AI-related

work. Establish regular meeting times to review alignment and surface emerging needs (this could be during already established leadership or team meetings). Include building leaders and teachers in decision-making and rollout planning. Establish partnerships with industry partners, policymakers, organizations, families, and students to co-create AI guidance and support shared accountability.",focus leadership collaboration leadership structure coherence share responsibility potential action step step forward form team instruction special assessment finance designate point people lead communicate regular meeting time review alignment surface emerge leadership team meeting build leader rollout partnership industry partner policymakers organization family guidance share accountability
